46.0727,17.1705,180.127,20.1349,2.18238,176.126,-5.56466,14.032,189.302,40.6868,36.0272,182.677,-3.51211,38.3141,183.896,18.7952,22.7293,184.65,-35.9894,39.9048,167.849,65.8976,12.5883,167.942
44.7319,15.4081,181.671,20.1296,2.12901,175.976,-6.21927,14.7203,188.898,40.6757,36.0146,182.682,-3.51527,38.2379,183.93,18.7932,22.705,184.622,-31.8658,46.8934,162.297,66.9418,17.4423,161.765
43.5162,14.2997,183.406,20.1231,2.08003,175.832,-7.45397,16.1119,188.401,40.6662,35.9983,182.705,-3.51608,38.1733,183.961,18.7941,22.6896,184.621,-26.4242,53.6719,158.618,67.4706,23.3593,156.277
42.8506,13.8602,184.685,20.1188,2.03997,175.708,-8.69932,18.0822,188.086,40.6694,35.9827,182.702,-3.51176,38.117,184.013,18.7943,22.6664,184.629,-21.3921,57.0558,157.604,67.2811,30.1289,151.546
42.8079,13.9555,185.685,20.1166,1.9933,175.616,-9.80273,20.2751,187.493,40.6784,35.9603,182.724,-3.49834,38.0703,184.029,18.7932,22.6447,184.678,-19.1169,61.0151,161.937,65.9738,37.2687,147.328
43.4314,14.3923,185.7,20.1196,1.95357,175.528,-10.697,22.7382,186.569,40.6913,35.9418,182.757,-3.47353,38.0222,184.064,18.7979,22.6208,184.746,-17.0195,61.875,162.28,63.9564,44.4597,149.3
44.4103,14.8527,184.52,20.1097,1.91924,175.462,-11.2866,25.1117,184.941,40.7056,35.9224,182.773,-3.45738,37.9718,184.068,18.7934,22.6041,184.831,-16.07,62.3836,163.627,63.2416,47.5577,151.112
45.0288,15.0596,182.708,20.1126,1.88154,175.45,-11.4727,27.125,182.481,40.7165,35.9062,182.793,-3.44625,37.9304,184.076,18.8138,22.5915,184.949,-15.6058,62.0816,165.112,60.6774,47.461,150.201
45.5349,15.3733,181.012,20.1228,1.8526,175.456,-11.1283,28.8093,179.634,40.73,35.8898,182.816,-3.53282,37.8683,184.092,18.8306,22.5874,185.065,-15.011,60.2785,165.99,59.934,47.943,150.701
46.0559,16.3332,178.636,20.148,1.84004,175.503,-10.2389,30.3782,176.853,40.731,35.8549,182.824,-3.39238,37.8821,184.111,18.8623,22.5868,185.182,-15.3375,57.1938,166.516,58.9221,47.7231,151.516
46.8246,18.0408,177.335,20.195,1.82219,175.578,-9.26245,32.0701,175.467,40.7262,35.8418,182.824,-3.35976,37.8974,184.172,18.8829,22.5994,185.294,-16.5838,52.9253,166.672,57.8181,46.7963,152.722
47.3645,20.2056,175.855,20.2353,1.82239,175.684,-8.2972,33.8413,174.877,40.7132,35.851,182.789,-3.33341,37.9206,184.219,18.9153,22.6144,185.444,-17.8177,47.5688,167.547,57.0665,44.5942,154.288
47.5153,22.5427,174.416,20.2626,1.83007,175.835,-7.81233,34.8704,176.459,40.7066,35.8693,182.751,-3.31265,37.9426,184.269,18.9487,22.6343,185.603,-19.7694,41.5299,168.61,56.1648,42.5378,157.996
47.3561,24.725,172.967,20.2669,1.84825,176,-6.87062,35.5724,177.155,40.6921,35.905,182.716,-3.28269,37.9822,184.302,18.9594,22.6654,185.714,-22.2005,34.7993,169.947,55.2876,38.8194,161.388
47.0049,26.6248,172.427,20.2664,1.88254,176.183,-5.24054,38.5773,175.259,40.675,35.9738,182.706,-3.26349,37.9954,184.303,18.9525,22.6968,185.784,-25.6538,27.3094,171.909,55.2989,34.3416,164.465
46.2354,28.234,170.915,20.2649,1.92054,176.362,-5.97381,38.4465,175.979,40.6536,36.0357,182.715,-3.26239,37.9774,184.273,18.9244,22.7186,185.81,-28.2661,19.8769,175.374,55.7576,29.1592,167.637
45.3598,29.3117,169.566,20.267,1.96731,176.546,-6.54646,38.0122,176.456,40.6546,36.1015,182.75,-3.36554,37.9213,184.323,18.8917,22.7415,185.78,-30.1318,12.0996,178.907,56.0576,23.9009,168.991
44.8041,29.7202,169.141,20.2721,2.00464,176.722,-7.50722,36.8301,176.854,40.6772,36.1721,182.561,-3.27875,37.921,184.168,18.869,22.7718,185.703,-31.2232,4.54765,183.281,56.1184,18.5965,171.19
44.5362,30.0612,168.146,20.2852,2.05583,176.886,-8.71148,34.9769,177.191,40.7725,35.8879,183.957,-3.07039,37.9699,184.084,18.8598,22.7937,185.589,-30.8008,-0.827043,191.361,56.3929,13.4638,174.302
43.9802,30.8333,169.128,20.3181,2.17967,176.769,-9.8233,33.077,177.922,40.682,36.1282,183.195,-4.13413,37.5389,183.35,18.8653,22.8104,185.495,-27.9079,-4.00827,200.309,57.8481,5.33712,173.516
43.8009,31.8789,171.46,20.349,2.22544,176.813,-10.761,30.6112,179.063,40.7836,36.1786,182.699,-4.12143,37.8026,183.332,18.8851,22.8323,185.415,-24.8309,-3.07109,202.464,57.9223,-5.56573,180.208
43.8472,32.3555,172.635,20.3694,2.26594,176.882,-11.2712,27.7282,180.619,40.6965,36.2101,182.555,-4.09019,37.8725,183.344,18.912,22.8385,185.358,-23.7779,-1.04328,204.049,57.3598,-8.1655,181.847
42.6189,27.5362,167.659,20.3687,2.22434,177.214,-11.2192,24.8036,182.613,40.7039,36.1773,182.544,-3.89134,38.0582,183.5,18.9272,22.8512,185.296,-23.9656,0.507088,205.054,57.1642,-8.92985,188.011
43.4782,27.5694,168.6,20.3715,2.25141,177.242,-10.5358,21.8226,184.558,40.7014,36.2051,182.501,-3.64923,38.2117,183.684,18.9351,22.8649,185.226,-24.5628,2.25424,202.878,57.7385,-6.2254,190.597
44.6339,27.2122,169.715,20.3786,2.26914,177.177,-9.30065,19.1314,186.307,40.7532,36.2157,182.872,-3.62035,38.1003,183.767,18.9318,22.8775,185.139,-25.2232,4.86934,199.582,60.3684,1.63404,183.825
45.6116,26.2415,170.927,20.3786,2.27279,177.105,-7.59752,17.0309,187.484,40.7399,36.2114,183.138,-3.59035,38.0196,183.905,18.9166,22.8768,185.101,-26.4471,8.38241,196.262,60.5223,4.32028,179.255
46.7139,24.9942,171.904,20.3802,2.26874,177.006,-6.29021,15.5035,188.169,40.6437,36.2906,182.644,-3.10754,37.9303,184.272,18.8922,22.873,185.04,-28.3665,12.1157,192.893,62.4977,6.2964,173.871
47.1733,23.3919,174.283,20.3833,2.24747,176.894,-5.62319,14.7224,188.412,40.6474,36.2908,182.583,-3.11591,37.9035,184.277,18.8618,22.8601,184.96,-31.0086,16.2668,188.692,64.077,9.42425,167.11
47.288,21.5029,176.66,20.389,2.22089,176.787,-5.86927,14.4942,188.242,40.6417,36.2941,182.627,-3.12958,37.8611,184.275,18.846,22.8487,184.898,-33.8798,21.1145,182.872,65.3724,13.8383,159.99
46.9031,19.5044,179.468,20.392,2.1808,176.639,-6.27527,14.507,188.469,40.6335,36.2906,182.661,-3.12505,37.7995,184.299,18.8368,22.8331,184.812,-35.6987,26.741,175.656,65.8805,19.5729,153.528
46.0991,17.8279,182.522,20.4042,2.12584,176.491,-6.54364,15.1102,188.996,40.6285,36.2781,182.663,-3.12515,37.7415,184.334,18.8304,22.818,184.737,-35.4932,32.9849,167.785,65.2588,26.4709,147.987
